_id,codigo_curso,id_estudiante,id_nota,profesor_id
68213dadab6af0e77ad8bd5f,CUR9713,EST329210,3424,PROF288
68213dadab6af0e77ad8bd60,CUR1333,EST207976,3425,PROF151
68213dadab6af0e77ad8bd61,CUR6059,EST901068,3426,PROF580
68213dadab6af0e77ad8bd62,CUR1097,EST547796,3427,PROF997
68213dadab6af0e77ad8bd63,CUR2418,EST324870,3428,PROF577
68213dadab6af0e77ad8bd64,CUR6155,EST756888,3429,PROF986
68213dadab6af0e77ad8bd65,CUR5129,EST527349,3430,PROF815
68213dadab6af0e77ad8bd66,CUR8871,EST161756,3431,PROF651
68213dadab6af0e77ad8bd67,CUR4435,EST900928,3432,PROF982
68213dadab6af0e77ad8bd68,CUR2752,EST474075,3433,PROF396
68213dadab6af0e77ad8bd69,CUR7947,EST271882,3434,PROF737
68213dadab6af0e77ad8bd6a,CUR8116,EST111826,3435,PROF506
68213dadab6af0e77ad8bd6b,CUR1381,EST753129,3436,PROF111
68213dadab6af0e77ad8bd6c,CUR1119,EST386900,3437,PROF197
68213dadab6af0e77ad8bd6d,CUR5373,EST827619,3438,PROF411
68213dadab6af0e77ad8bd6e,CUR3014,EST973603,3439,PROF688
68213dadab6af0e77ad8bd6f,CUR9949,EST356348,3440,PROF320
68213dadab6af0e77ad8bd70,CUR2776,EST795787,3441,PROF128
68213dadab6af0e77ad8bd71,CUR6892,EST471244,3442,PROF799
68213dadab6af0e77ad8bd72,CUR1403,EST590306,3443,PROF465
68213dadab6af0e77ad8bd73,CUR6963,EST927889,3444,PROF911
68213dadab6af0e77ad8bd74,CUR3596,EST255707,3445,PROF128
68213dadab6af0e77ad8bd75,CUR2610,EST876109,3446,PROF231
68213dadab6af0e77ad8bd76,CUR6351,EST156380,3447,PROF301
68213dadab6af0e77ad8bd77,CUR5723,EST586615,3448,PROF848
68213dadab6af0e77ad8bd78,CUR8401,EST929128,3449,PROF479
68213dadab6af0e77ad8bd79,CUR4853,EST144108,3450,PROF589
68213dadab6af0e77ad8bd7a,CUR4898,EST805761,3451,PROF277
68213dadab6af0e77ad8bd7b,CUR2384,EST158153,3452,PROF869
68213dadab6af0e77ad8bd7c,CUR7591,EST982201,3453,PROF182
68213dadab6af0e77ad8bd7d,CUR8930,EST486612,3454,PROF530
68213dadab6af0e77ad8bd7e,CUR5502,EST782218,3455,PROF920
68213dadab6af0e77ad8bd7f,CUR6990,EST693589,3456,PROF300
68213dadab6af0e77ad8bd80,CUR3716,EST558683,3457,PROF440
68213dadab6af0e77ad8bd81,CUR8708,EST378055,3458,PROF753
68213dadab6af0e77ad8bd82,CUR1756,EST219971,3459,PROF234
68213dadab6af0e77ad8bd83,CUR8255,EST524109,3460,PROF633
68213dadab6af0e77ad8bd84,CUR6510,EST516424,3461,PROF200
68213dadab6af0e77ad8bd85,CUR4095,EST563481,3462,PROF824
68213dadab6af0e77ad8bd86,CUR9053,EST871915,3463,PROF612
68213dadab6af0e77ad8bd87,CUR9812,EST729241,3464,PROF663
68213dadab6af0e77ad8bd88,CUR7108,EST318937,3465,PROF637
68213dadab6af0e77ad8bd89,CUR6564,EST587253,3466,PROF598
68213dadab6af0e77ad8bd8a,CUR2830,EST875618,3467,PROF416
68213dadab6af0e77ad8bd8b,CUR4198,EST986401,3468,PROF387
68213dadab6af0e77ad8bd8c,CUR1716,EST679320,3469,PROF556
68213dadab6af0e77ad8bd8d,CUR9340,EST158503,3470,PROF404
68213dadab6af0e77ad8bd8e,CUR9153,EST761706,3471,PROF590
68213dadab6af0e77ad8bd8f,CUR2293,EST864320,3472,PROF109
68213dadab6af0e77ad8bd90,CUR1471,EST936344,3473,PROF671
68213dadab6af0e77ad8bd91,CUR6190,EST931114,3474,PROF385
68213dadab6af0e77ad8bd92,CUR9123,EST657513,3475,PROF515
68213dadab6af0e77ad8bd93,CUR3118,EST657670,3476,PROF787
68213dadab6af0e77ad8bd94,CUR3707,EST652372,3477,PROF718
68213dadab6af0e77ad8bd95,CUR4591,EST314429,3478,PROF664
68213dadab6af0e77ad8bd96,CUR5390,EST984544,3479,PROF338
68213dadab6af0e77ad8bd97,CUR6359,EST608097,3480,PROF126
68213dadab6af0e77ad8bd98,CUR1846,EST515215,3481,PROF657
68213dadab6af0e77ad8bd99,CUR8990,EST857947,3482,PROF268
68213dadab6af0e77ad8bd9a,CUR8957,EST684696,3483,PROF177
68213dadab6af0e77ad8bd9b,CUR8150,EST274691,3484,PROF692
68213dadab6af0e77ad8bd9c,CUR6396,EST545565,3485,PROF834
68213dadab6af0e77ad8bd9d,CUR2240,EST724659,3486,PROF293
68213dadab6af0e77ad8bd9e,CUR7934,EST757469,3487,PROF770
68213dadab6af0e77ad8bd9f,CUR5447,EST250903,3488,PROF628
68213dadab6af0e77ad8bda0,CUR4857,EST619737,3489,PROF568
68213dadab6af0e77ad8bda1,CUR3811,EST966232,3490,PROF526
68213dadab6af0e77ad8bda2,CUR4853,EST787337,3491,PROF285
68213dadab6af0e77ad8bda3,CUR2170,EST169197,3492,PROF166
68213dadab6af0e77ad8bda4,CUR9955,EST257549,3493,PROF722
68213dadab6af0e77ad8bda5,CUR8287,EST808434,3494,PROF760
68213dadab6af0e77ad8bda6,CUR5287,EST397370,3495,PROF948
68213dadab6af0e77ad8bda7,CUR6112,EST300027,3496,PROF308
68213dadab6af0e77ad8bda8,CUR1517,EST768384,3497,PROF464
68213dadab6af0e77ad8bda9,CUR5500,EST901300,3498,PROF114
68213dadab6af0e77ad8bdaa,CUR2997,EST698822,3499,PROF416
68213dadab6af0e77ad8bdab,CUR3259,EST937903,3500,PROF219
68213dadab6af0e77ad8bdac,CUR3851,EST793678,3501,PROF337
68213dadab6af0e77ad8bdad,CUR5931,EST895381,3502,PROF971
68213dadab6af0e77ad8bdae,CUR5448,EST604404,3503,PROF350
68213dadab6af0e77ad8bdaf,CUR2908,EST716119,3504,PROF705
68213dadab6af0e77ad8bdb0,CUR1104,EST507149,3505,PROF332
68213dadab6af0e77ad8bdb1,CUR5076,EST405221,3506,PROF320
68213dadab6af0e77ad8bdb2,CUR2281,EST839156,3507,PROF404
68213dadab6af0e77ad8bdb3,CUR6216,EST820664,3508,PROF861
68213dadab6af0e77ad8bdb4,CUR9127,EST674468,3509,PROF690
68213dadab6af0e77ad8bdb5,CUR7496,EST401777,3510,PROF917
68213dadab6af0e77ad8bdb6,CUR6123,EST468787,3511,PROF575
68213dadab6af0e77ad8bdb7,CUR4507,EST723365,3512,PROF620
68213dadab6af0e77ad8bdb8,CUR2709,EST584706,3513,PROF750
68213dadab6af0e77ad8bdb9,CUR3870,EST301640,3514,PROF990
68213dadab6af0e77ad8bdba,CUR2893,EST489713,3515,PROF508
68213dadab6af0e77ad8bdbb,CUR1467,EST483624,3516,PROF739
68213dadab6af0e77ad8bdbc,CUR9862,EST449349,3517,PROF474
68213dadab6af0e77ad8bdbd,CUR3597,EST706019,3518,PROF820
68213dadab6af0e77ad8bdbe,CUR9118,EST266120,3519,PROF247
68213dadab6af0e77ad8bdbf,CUR7742,EST395548,3520,PROF378
68213dadab6af0e77ad8bdc0,CUR5931,EST712633,3521,PROF236
68213dadab6af0e77ad8bdc1,CUR8769,EST876438,3522,PROF340
68213dadab6af0e77ad8bdc2,CUR5797,EST455637,3523,PROF881
68213dadab6af0e77ad8bdc3,CUR6018,EST954026,3524,PROF667
68213dadab6af0e77ad8bdc4,CUR1770,EST267471,3525,PROF604
68213dadab6af0e77ad8bdc5,CUR7780,EST669033,3526,PROF112
68213dadab6af0e77ad8bdc6,CUR4400,EST130393,3527,PROF111
68213dadab6af0e77ad8bdc7,CUR1136,EST423897,3528,PROF689
68213dadab6af0e77ad8bdc8,CUR9482,EST546191,3529,PROF600
68213dadab6af0e77ad8bdc9,CUR3375,EST487834,3530,PROF997
68213dadab6af0e77ad8bdca,CUR9141,EST484721,3531,PROF838
68213dadab6af0e77ad8bdcb,CUR7467,EST558305,3532,PROF215
68213dadab6af0e77ad8bdcc,CUR9028,EST931809,3533,PROF307
68213dadab6af0e77ad8bdcd,CUR9086,EST929002,3534,PROF251
68213dadab6af0e77ad8bdce,CUR3737,EST683006,3535,PROF461
68213dadab6af0e77ad8bdcf,CUR5941,EST329589,3536,PROF368
68213dadab6af0e77ad8bdd0,CUR7843,EST291279,3537,PROF893
68213dadab6af0e77ad8bdd1,CUR4670,EST323984,3538,PROF335
68213dadab6af0e77ad8bdd2,CUR7321,EST820075,3539,PROF207
68213dadab6af0e77ad8bdd3,CUR5016,EST689316,3540,PROF837
68213dadab6af0e77ad8bdd4,CUR7944,EST806282,3541,PROF463
68213dadab6af0e77ad8bdd5,CUR7452,EST903657,3542,PROF938
68213dadab6af0e77ad8bdd6,CUR9481,EST820891,3543,PROF787
68213dadab6af0e77ad8bdd7,CUR6165,EST127708,3544,PROF360
68213dadab6af0e77ad8bdd8,CUR4845,EST754801,3545,PROF933
68213dadab6af0e77ad8bdd9,CUR4368,EST131257,3546,PROF822
68213dadab6af0e77ad8bdda,CUR9246,EST326962,3547,PROF407
68213dadab6af0e77ad8bddb,CUR8906,EST479168,3548,PROF967
68213dadab6af0e77ad8bddc,CUR4801,EST718785,3549,PROF870
68213dadab6af0e77ad8bddd,CUR6130,EST220621,3550,PROF599
68213dadab6af0e77ad8bdde,CUR6930,EST286814,3551,PROF616
68213dadab6af0e77ad8bddf,CUR3464,EST135533,3552,PROF617
68213dadab6af0e77ad8bde0,CUR8897,EST804476,3553,PROF853
68213dadab6af0e77ad8bde1,CUR1546,EST250045,3554,PROF581
68213dadab6af0e77ad8bde2,CUR4854,EST167530,3555,PROF270
68213dadab6af0e77ad8bde3,CUR5316,EST176837,3556,PROF224
68213dadab6af0e77ad8bde4,CUR1058,EST259645,3557,PROF122
68213dadab6af0e77ad8bde5,CUR7698,EST901312,3558,PROF452
68213dadab6af0e77ad8bde6,CUR6416,EST909310,3559,PROF548
68213dadab6af0e77ad8bde7,CUR3339,EST118845,3560,PROF985
68213dadab6af0e77ad8bde8,CUR3241,EST133493,3561,PROF188
68213dadab6af0e77ad8bde9,CUR3019,EST125240,3562,PROF110
68213dadab6af0e77ad8bdea,CUR8033,EST793766,3563,PROF194
68213dadab6af0e77ad8bdeb,CUR7413,EST759154,3564,PROF701
68213dadab6af0e77ad8bdec,CUR4815,EST472585,3565,PROF468
68213dadab6af0e77ad8bded,CUR1639,EST912116,3566,PROF722
68213dadab6af0e77ad8bdee,CUR2313,EST809530,3567,PROF809
68213dadab6af0e77ad8bdef,CUR7163,EST514521,3568,PROF694
68213dadab6af0e77ad8bdf0,CUR9474,EST932519,3569,PROF179
68213dadab6af0e77ad8bdf1,CUR1535,EST683466,3570,PROF144
68213dadab6af0e77ad8bdf2,CUR5137,EST493087,3571,PROF848
68213dadab6af0e77ad8bdf3,CUR1495,EST254055,3572,PROF467
68213dadab6af0e77ad8bdf4,CUR8758,EST544102,3573,PROF435
68213dadab6af0e77ad8bdf5,CUR4126,EST279393,3574,PROF571
68213dadab6af0e77ad8bdf6,CUR2507,EST413331,3575,PROF845
68213dadab6af0e77ad8bdf7,CUR9832,EST477270,3576,PROF908
68213dadab6af0e77ad8bdf8,CUR7722,EST373585,3577,PROF122
68213dadab6af0e77ad8bdf9,CUR9854,EST602631,3578,PROF391
68213dadab6af0e77ad8bdfa,CUR1922,EST925389,3579,PROF250
68213dadab6af0e77ad8bdfb,CUR3033,EST732444,3580,PROF695
68213dadab6af0e77ad8bdfc,CUR4437,EST128435,3581,PROF842
68213dadab6af0e77ad8bdfd,CUR9263,EST776923,3582,PROF301
68213dadab6af0e77ad8bdfe,CUR1669,EST273531,3583,PROF315
68213dadab6af0e77ad8bdff,CUR9827,EST467632,3584,PROF932
68213dadab6af0e77ad8be00,CUR1711,EST330677,3585,PROF681
68213dadab6af0e77ad8be01,CUR9039,EST112485,3586,PROF825
68213dadab6af0e77ad8be02,CUR1383,EST903164,3587,PROF937
68213dadab6af0e77ad8be03,CUR8356,EST839408,3588,PROF112
68213dadab6af0e77ad8be04,CUR8252,EST820472,3589,PROF221
68213dadab6af0e77ad8be05,CUR9693,EST518070,3590,PROF987
68213dadab6af0e77ad8be06,CUR1784,EST770943,3591,PROF754
68213dadab6af0e77ad8be07,CUR1699,EST583452,3592,PROF311
68213dadab6af0e77ad8be08,CUR1803,EST621172,3593,PROF989
68213dadab6af0e77ad8be09,CUR5242,EST615135,3594,PROF116
68213dadab6af0e77ad8be0a,CUR4459,EST882713,3595,PROF186
68213dadab6af0e77ad8be0b,CUR8094,EST721155,3596,PROF539
68213dadab6af0e77ad8be0c,CUR2154,EST418958,3597,PROF523
68213dadab6af0e77ad8be0d,CUR3943,EST337267,3598,PROF661
68213dadab6af0e77ad8be0e,CUR4360,EST933734,3599,PROF614
68213dadab6af0e77ad8be0f,CUR4053,EST401965,3600,PROF428
68213dadab6af0e77ad8be10,CUR7111,EST483826,3601,PROF838
68213dadab6af0e77ad8be11,CUR7045,EST800583,3602,PROF709
68213dadab6af0e77ad8be12,CUR5294,EST147711,3603,PROF386
68213dadab6af0e77ad8be13,CUR3474,EST596740,3604,PROF369
68213dadab6af0e77ad8be14,CUR8180,EST800411,3605,PROF512
68213dadab6af0e77ad8be15,CUR9558,EST590113,3606,PROF327
68213dadab6af0e77ad8be16,CUR8585,EST697795,3607,PROF105
68213dadab6af0e77ad8be17,CUR2314,EST457587,3608,PROF644
68213dadab6af0e77ad8be18,CUR1458,EST662596,3609,PROF187
68213dadab6af0e77ad8be19,CUR7529,EST557783,3610,PROF901
68213dadab6af0e77ad8be1a,CUR8271,EST318609,3611,PROF733
68213dadab6af0e77ad8be1b,CUR7704,EST231720,3612,PROF366
68213dadab6af0e77ad8be1c,CUR5054,EST205542,3613,PROF606
68213dadab6af0e77ad8be1d,CUR9303,EST353200,3614,PROF674
68213dadab6af0e77ad8be1e,CUR5043,EST503861,3615,PROF310
68213dadab6af0e77ad8be1f,CUR4885,EST229290,3616,PROF210
68213dadab6af0e77ad8be20,CUR4294,EST591113,3617,PROF751
68213dadab6af0e77ad8be21,CUR8408,EST256373,3618,PROF798
68213dadab6af0e77ad8be22,CUR9828,EST934135,3619,PROF100
68213dadab6af0e77ad8be23,CUR2248,EST858505,3620,PROF702
68213dadab6af0e77ad8be24,CUR8588,EST290161,3621,PROF576
68213dadab6af0e77ad8be25,CUR3949,EST727428,3622,PROF814
68213dadab6af0e77ad8be26,CUR9174,EST430212,3623,PROF526
68213dadab6af0e77ad8be27,CUR6647,EST642029,3624,PROF734
68213dadab6af0e77ad8be28,CUR5084,EST762579,3625,PROF540
68213dadab6af0e77ad8be29,CUR6483,EST721406,3626,PROF327
68213dadab6af0e77ad8be2a,CUR1955,EST156851,3627,PROF183
68213dadab6af0e77ad8be2b,CUR1730,EST396969,3628,PROF239
68213dadab6af0e77ad8be2c,CUR7930,EST177616,3629,PROF999
68213dadab6af0e77ad8be2d,CUR6624,EST245876,3630,PROF503
68213dadab6af0e77ad8be2e,CUR2473,EST306506,3631,PROF606
68213dadab6af0e77ad8be2f,CUR4800,EST270929,3632,PROF431
68213dadab6af0e77ad8be30,CUR2262,EST462275,3633,PROF571
68213dadab6af0e77ad8be31,CUR6144,EST175309,3634,PROF216
68213dadab6af0e77ad8be32,CUR7526,EST278617,3635,PROF841
68213dadab6af0e77ad8be33,CUR7477,EST444354,3636,PROF887
68213dadab6af0e77ad8be34,CUR8334,EST265812,3637,PROF960
68213dadab6af0e77ad8be35,CUR3679,EST520181,3638,PROF744
68213dadab6af0e77ad8be36,CUR2947,EST378223,3639,PROF324
68213dadab6af0e77ad8be37,CUR2756,EST431017,3640,PROF972
68213dadab6af0e77ad8be38,CUR6790,EST681630,3641,PROF709
68213dadab6af0e77ad8be39,CUR7259,EST924256,3642,PROF571
68213dadab6af0e77ad8be3a,CUR9272,EST417466,3643,PROF808
68213dadab6af0e77ad8be3b,CUR7579,EST800011,3644,PROF351
68213dadab6af0e77ad8be3c,CUR7099,EST353872,3645,PROF138
68213dadab6af0e77ad8be3d,CUR8268,EST885341,3646,PROF474
68213dadab6af0e77ad8be3e,CUR7723,EST284830,3647,PROF210
68213dadab6af0e77ad8be3f,CUR4713,EST176473,3648,PROF795
68213dadab6af0e77ad8be40,CUR3797,EST963468,3649,PROF351
68213dadab6af0e77ad8be41,CUR5067,EST104847,3650,PROF223
68213dadab6af0e77ad8be42,CUR6250,EST188194,3651,PROF301
68213dadab6af0e77ad8be43,CUR1283,EST637529,3652,PROF310
68213dadab6af0e77ad8be44,CUR8949,EST135046,3653,PROF732
68213dadab6af0e77ad8be45,CUR8532,EST693469,3654,PROF425
68213dadab6af0e77ad8be46,CUR1400,EST547013,3655,PROF273
68213dadab6af0e77ad8be47,CUR8102,EST367084,3656,PROF446
68213dadab6af0e77ad8be48,CUR9127,EST217068,3657,PROF467
68213dadab6af0e77ad8be49,CUR5880,EST899565,3658,PROF462
68213dadab6af0e77ad8be4a,CUR2808,EST452981,3659,PROF516
68213dadab6af0e77ad8be4b,CUR4651,EST872524,3660,PROF552
68213dadab6af0e77ad8be4c,CUR2704,EST880041,3661,PROF573
68213dadab6af0e77ad8be4d,CUR4190,EST614854,3662,PROF602
68213dadab6af0e77ad8be4e,CUR1577,EST644597,3663,PROF492
68213dadab6af0e77ad8be4f,CUR4012,EST471177,3664,PROF748
68213dadab6af0e77ad8be50,CUR2214,EST790998,3665,PROF788
68213dadab6af0e77ad8be51,CUR9427,EST734449,3666,PROF260
68213dadab6af0e77ad8be52,CUR7788,EST951448,3667,PROF187
68213dadab6af0e77ad8be53,CUR7002,EST986369,3668,PROF656
68213dadab6af0e77ad8be54,CUR1580,EST469803,3669,PROF623
68213dadab6af0e77ad8be55,CUR7338,EST921303,3670,PROF429
68213dadab6af0e77ad8be56,CUR5503,EST665244,3671,PROF309
68213dadab6af0e77ad8be57,CUR6569,EST729413,3672,PROF854
68213dadab6af0e77ad8be58,CUR3925,EST298181,3673,PROF109
68213dadab6af0e77ad8be59,CUR9317,EST457485,3674,PROF881
68213dadab6af0e77ad8be5a,CUR4837,EST560472,3675,PROF887
68213dadab6af0e77ad8be5b,CUR6181,EST307321,3676,PROF117
68213dadab6af0e77ad8be5c,CUR8655,EST560357,3677,PROF811
68213dadab6af0e77ad8be5d,CUR7873,EST507435,3678,PROF701
68213dadab6af0e77ad8be5e,CUR6006,EST863307,3679,PROF107
68213dadab6af0e77ad8be5f,CUR9670,EST183430,3680,PROF499
68213dadab6af0e77ad8be60,CUR7437,EST666450,3681,PROF560
68213dadab6af0e77ad8be61,CUR1662,EST816211,3682,PROF417
68213dadab6af0e77ad8be62,CUR6529,EST638138,3683,PROF215
68213dadab6af0e77ad8be63,CUR4769,EST514295,3684,PROF536
68213dadab6af0e77ad8be64,CUR6614,EST630265,3685,PROF918
68213dadab6af0e77ad8be65,CUR5808,EST883289,3686,PROF277
68213dadab6af0e77ad8be66,CUR3585,EST583740,3687,PROF267
68213dadab6af0e77ad8be67,CUR8038,EST483066,3688,PROF392
68213dadab6af0e77ad8be68,CUR1639,EST701707,3689,PROF549
68213dadab6af0e77ad8be69,CUR3629,EST212242,3690,PROF703
68213dadab6af0e77ad8be6a,CUR4653,EST389473,3691,PROF345
68213dadab6af0e77ad8be6b,CUR3732,EST474813,3692,PROF957
68213dadab6af0e77ad8be6c,CUR5397,EST116715,3693,PROF424
68213dadab6af0e77ad8be6d,CUR2182,EST531564,3694,PROF187
68213dadab6af0e77ad8be6e,CUR9530,EST667669,3695,PROF909
68213dadab6af0e77ad8be6f,CUR4164,EST697349,3696,PROF950
68213dadab6af0e77ad8be70,CUR8162,EST845384,3697,PROF111
68213dadab6af0e77ad8be71,CUR2725,EST110788,3698,PROF367
68213dadab6af0e77ad8be72,CUR6232,EST456582,3699,PROF298
68213dadab6af0e77ad8be73,CUR8352,EST226544,3700,PROF627
68213dadab6af0e77ad8be74,CUR5947,EST687404,3701,PROF783
68213dadab6af0e77ad8be75,CUR1155,EST339529,3702,PROF594
68213dadab6af0e77ad8be76,CUR4733,EST857810,3703,PROF215
68213dadab6af0e77ad8be77,CUR4438,EST109157,3704,PROF982
68213dadab6af0e77ad8be78,CUR3340,EST159588,3705,PROF773
68213dadab6af0e77ad8be79,CUR2021,EST503423,3706,PROF797
68213dadab6af0e77ad8be7a,CUR6606,EST611384,3707,PROF375
68213dadab6af0e77ad8be7b,CUR9569,EST821453,3708,PROF649
68213dadab6af0e77ad8be7c,CUR6296,EST954873,3709,PROF693
68213dadab6af0e77ad8be7d,CUR7011,EST260557,3710,PROF507
68213dadab6af0e77ad8be7e,CUR8452,EST677850,3711,PROF743
68213dadab6af0e77ad8be7f,CUR9278,EST628326,3712,PROF533
68213dadab6af0e77ad8be80,CUR2522,EST741217,3713,PROF594
68213dadab6af0e77ad8be81,CUR3629,EST172175,3714,PROF175
68213dadab6af0e77ad8be82,CUR2703,EST195997,3715,PROF617
68213dadab6af0e77ad8be83,CUR1397,EST115161,3716,PROF405
68213dadab6af0e77ad8be84,CUR7020,EST446648,3717,PROF711
68213dadab6af0e77ad8be85,CUR2008,EST158802,3718,PROF979
68213dadab6af0e77ad8be86,CUR7147,EST427785,3719,PROF556
68213dadab6af0e77ad8be87,CUR2718,EST446261,3720,PROF379
68213dadab6af0e77ad8be88,CUR5195,EST656202,3721,PROF166
68213dadab6af0e77ad8be89,CUR8565,EST787352,3722,PROF436
68213dadab6af0e77ad8be8a,CUR1634,EST362416,3723,PROF211
68213dadab6af0e77ad8be8b,CUR7463,EST864772,3724,PROF984
68213dadab6af0e77ad8be8c,CUR5206,EST991470,3725,PROF931
68213dadab6af0e77ad8be8d,CUR7601,EST567321,3726,PROF380
68213dadab6af0e77ad8be8e,CUR4895,EST941699,3727,PROF661
68213dadab6af0e77ad8be8f,CUR4048,EST773477,3728,PROF637
68213dadab6af0e77ad8be90,CUR2025,EST925288,3729,PROF778
68213dadab6af0e77ad8be91,CUR7851,EST332579,3730,PROF392
68213dadab6af0e77ad8be92,CUR7740,EST174227,3731,PROF768
68213dadab6af0e77ad8be93,CUR1674,EST166679,3732,PROF939
68213dadab6af0e77ad8be94,CUR3092,EST909194,3733,PROF533
68213dadab6af0e77ad8be95,CUR9718,EST799035,3734,PROF871
68213dadab6af0e77ad8be96,CUR8706,EST285099,3735,PROF613
68213dadab6af0e77ad8be97,CUR5788,EST101085,3736,PROF516
68213dadab6af0e77ad8be98,CUR5410,EST652353,3737,PROF133
68213dadab6af0e77ad8be99,CUR5432,EST106054,3738,PROF323
68213dadab6af0e77ad8be9a,CUR4676,EST952164,3739,PROF511
68213dadab6af0e77ad8be9b,CUR1838,EST580613,3740,PROF925
68213dadab6af0e77ad8be9c,CUR7130,EST757273,3741,PROF950
68213dadab6af0e77ad8be9d,CUR7106,EST954652,3742,PROF188
68213dadab6af0e77ad8be9e,CUR8910,EST682723,3743,PROF693
68213dadab6af0e77ad8be9f,CUR5824,EST144484,3744,PROF191
68213dadab6af0e77ad8bea0,CUR3601,EST588171,3745,PROF381
68213dadab6af0e77ad8bea1,CUR5429,EST583911,3746,PROF481
68213dadab6af0e77ad8bea2,CUR8092,EST376980,3747,PROF642
68213dadab6af0e77ad8bea3,CUR9820,EST505002,3748,PROF249
68213dadab6af0e77ad8bea4,CUR5821,EST171980,3749,PROF783
68213dadab6af0e77ad8bea5,CUR7676,EST928825,3750,PROF154
68213dadab6af0e77ad8bea6,CUR7693,EST895855,3751,PROF260
68213dadab6af0e77ad8bea7,CUR4632,EST457523,3752,PROF465
68213dadab6af0e77ad8bea8,CUR8855,EST308925,3753,PROF499
68213dadab6af0e77ad8bea9,CUR8118,EST234574,3754,PROF723
68213dadab6af0e77ad8beaa,CUR8768,EST584128,3755,PROF982
68213dadab6af0e77ad8beab,CUR5969,EST280400,3756,PROF756
68213dadab6af0e77ad8beac,CUR6297,EST695730,3757,PROF881
68213dadab6af0e77ad8bead,CUR1712,EST424181,3758,PROF816
68213dadab6af0e77ad8beae,CUR9739,EST789906,3759,PROF898
68213dadab6af0e77ad8beaf,CUR6210,EST504081,3760,PROF582
68213dadab6af0e77ad8beb0,CUR9212,EST413057,3761,PROF789
68213dadab6af0e77ad8beb1,CUR7722,EST263449,3762,PROF188
68213dadab6af0e77ad8beb2,CUR6512,EST161619,3763,PROF170
68213dadab6af0e77ad8beb3,CUR7191,EST453987,3764,PROF383
68213dadab6af0e77ad8beb4,CUR6013,EST714814,3765,PROF126
68213dadab6af0e77ad8beb5,CUR4522,EST789291,3766,PROF845
68213dadab6af0e77ad8beb6,CUR3110,EST743341,3767,PROF678
68213dadab6af0e77ad8beb7,CUR5306,EST234849,3768,PROF806
68213dadab6af0e77ad8beb8,CUR1476,EST726569,3769,PROF793
68213dadab6af0e77ad8beb9,CUR4482,EST381323,3770,PROF435
68213dadab6af0e77ad8beba,CUR2287,EST911365,3771,PROF635
68213dadab6af0e77ad8bebb,CUR1287,EST236633,3772,PROF648
68213dadab6af0e77ad8bebc,CUR8275,EST197150,3773,PROF411
68213dadab6af0e77ad8bebd,CUR8086,EST563595,3774,PROF304
68213dadab6af0e77ad8bebe,CUR3621,EST695490,3775,PROF415
68213dadab6af0e77ad8bebf,CUR8370,EST553633,3776,PROF568
68213dadab6af0e77ad8bec0,CUR3350,EST964561,3777,PROF794
68213dadab6af0e77ad8bec1,CUR1860,EST587323,3778,PROF519
68213dadab6af0e77ad8bec2,CUR8143,EST170234,3779,PROF468
68213dadab6af0e77ad8bec3,CUR5529,EST522566,3780,PROF921
68213dadab6af0e77ad8bec4,CUR5042,EST803109,3781,PROF859
68213dadab6af0e77ad8bec5,CUR6366,EST872707,3782,PROF323
68213dadab6af0e77ad8bec6,CUR9963,EST756929,3783,PROF525
68213dadab6af0e77ad8bec7,CUR4474,EST151919,3784,PROF914
68213dadab6af0e77ad8bec8,CUR4401,EST154621,3785,PROF140
68213dadab6af0e77ad8bec9,CUR1434,EST779470,3786,PROF518
68213dadab6af0e77ad8beca,CUR8364,EST992678,3787,PROF828
68213dadab6af0e77ad8becb,CUR9057,EST724853,3788,PROF582
68213dadab6af0e77ad8becc,CUR5440,EST507519,3789,PROF711
68213dadab6af0e77ad8becd,CUR3484,EST234936,3790,PROF397
68213dadab6af0e77ad8bece,CUR5772,EST916942,3791,PROF457
68213dadab6af0e77ad8becf,CUR9979,EST828491,3792,PROF823
68213dadab6af0e77ad8bed0,CUR6329,EST388916,3793,PROF974
68213dadab6af0e77ad8bed1,CUR5520,EST104649,3794,PROF131
68213dadab6af0e77ad8bed2,CUR9167,EST579020,3795,PROF492
68213dadab6af0e77ad8bed3,CUR3434,EST925802,3796,PROF365
68213dadab6af0e77ad8bed4,CUR6162,EST943471,3797,PROF977
68213dadab6af0e77ad8bed5,CUR2691,EST890908,3798,PROF414
68213dadab6af0e77ad8bed6,CUR4955,EST381478,3799,PROF162
68213dadab6af0e77ad8bed7,CUR6692,EST345388,3800,PROF603
68213dadab6af0e77ad8bed8,CUR7686,EST573033,3801,PROF388
68213dadab6af0e77ad8bed9,CUR5833,EST744306,3802,PROF787
68213dadab6af0e77ad8beda,CUR8051,EST311931,3803,PROF868
68213dadab6af0e77ad8bedb,CUR9879,EST352480,3804,PROF930
68213dadab6af0e77ad8bedc,CUR1537,EST201720,3805,PROF507
68213dadab6af0e77ad8bedd,CUR3009,EST895697,3806,PROF878
68213dadab6af0e77ad8bede,CUR9871,EST967031,3807,PROF588
68213dadab6af0e77ad8bedf,CUR1717,EST463588,3808,PROF904
68213dadab6af0e77ad8bee0,CUR5391,EST916729,3809,PROF331
68213dadab6af0e77ad8bee1,CUR4114,EST257295,3810,PROF650
68213dadab6af0e77ad8bee2,CUR3452,EST849708,3811,PROF928
68213dadab6af0e77ad8bee3,CUR1669,EST855148,3812,PROF774
