_id,codigo_curso,id_estudiante,id_nota,profesor_id
68213d8aab6af0e77ad86fb7,CUR7944,EST738176,3544,PROF963
68213d8aab6af0e77ad86fb8,CUR2896,EST162748,3545,PROF568
68213d8aab6af0e77ad86fb9,CUR2261,EST199449,3546,PROF243
68213d8aab6af0e77ad86fba,CUR1588,EST743007,3547,PROF577
68213d8aab6af0e77ad86fbb,CUR2920,EST828933,3548,PROF408
68213d8aab6af0e77ad86fbc,CUR2316,EST896272,3549,PROF888
68213d8aab6af0e77ad86fbd,CUR8769,EST918039,3550,PROF363
68213d8aab6af0e77ad86fbe,CUR7911,EST100471,3551,PROF487
68213d8aab6af0e77ad86fbf,CUR7349,EST381606,3552,PROF281
68213d8aab6af0e77ad86fc0,CUR9164,EST236810,3553,PROF224
68213d8aab6af0e77ad86fc1,CUR8535,EST113369,3554,PROF206
68213d8aab6af0e77ad86fc2,CUR6014,EST650290,3555,PROF642
68213d8aab6af0e77ad86fc3,CUR9433,EST208827,3556,PROF952
68213d8aab6af0e77ad86fc4,CUR5110,EST519289,3557,PROF154
68213d8aab6af0e77ad86fc5,CUR2086,EST293195,3558,PROF531
68213d8aab6af0e77ad86fc6,CUR8292,EST774807,3559,PROF478
68213d8aab6af0e77ad86fc7,CUR1084,EST133526,3560,PROF369
68213d8aab6af0e77ad86fc8,CUR8505,EST652950,3561,PROF759
68213d8aab6af0e77ad86fc9,CUR5603,EST410375,3562,PROF180
68213d8aab6af0e77ad86fca,CUR1182,EST226586,3563,PROF158
68213d8aab6af0e77ad86fcb,CUR6592,EST485591,3564,PROF187
68213d8aab6af0e77ad86fcc,CUR6560,EST714093,3565,PROF591
68213d8aab6af0e77ad86fcd,CUR4277,EST164869,3566,PROF798
68213d8aab6af0e77ad86fce,CUR3241,EST644440,3567,PROF673
68213d8aab6af0e77ad86fcf,CUR1121,EST627730,3568,PROF973
68213d8aab6af0e77ad86fd0,CUR8980,EST152907,3569,PROF929
68213d8aab6af0e77ad86fd1,CUR3388,EST806310,3570,PROF198
68213d8aab6af0e77ad86fd2,CUR8207,EST807161,3571,PROF625
68213d8aab6af0e77ad86fd3,CUR4689,EST226185,3572,PROF353
68213d8aab6af0e77ad86fd4,CUR7859,EST405564,3573,PROF445
68213d8aab6af0e77ad86fd5,CUR2474,EST590769,3574,PROF765
68213d8aab6af0e77ad86fd6,CUR3753,EST113450,3575,PROF392
68213d8aab6af0e77ad86fd7,CUR4448,EST709079,3576,PROF904
68213d8aab6af0e77ad86fd8,CUR3472,EST288318,3577,PROF145
68213d8aab6af0e77ad86fd9,CUR8814,EST403292,3578,PROF935
68213d8aab6af0e77ad86fda,CUR6020,EST146093,3579,PROF404
68213d8aab6af0e77ad86fdb,CUR7357,EST296537,3580,PROF606
68213d8aab6af0e77ad86fdc,CUR2059,EST853221,3581,PROF472
68213d8aab6af0e77ad86fdd,CUR1941,EST661923,3582,PROF571
68213d8aab6af0e77ad86fde,CUR7906,EST170071,3583,PROF383
68213d8aab6af0e77ad86fdf,CUR6362,EST479497,3584,PROF387
68213d8aab6af0e77ad86fe0,CUR4862,EST747803,3585,PROF719
68213d8aab6af0e77ad86fe1,CUR3708,EST456021,3586,PROF993
68213d8aab6af0e77ad86fe2,CUR2299,EST388872,3587,PROF289
68213d8aab6af0e77ad86fe3,CUR1119,EST483133,3588,PROF501
68213d8aab6af0e77ad86fe4,CUR1323,EST658978,3589,PROF742
68213d8aab6af0e77ad86fe5,CUR8270,EST579733,3590,PROF513
68213d8aab6af0e77ad86fe6,CUR7817,EST878119,3591,PROF406
68213d8aab6af0e77ad86fe7,CUR5590,EST276799,3592,PROF339
68213d8aab6af0e77ad86fe8,CUR4138,EST379548,3593,PROF576
68213d8aab6af0e77ad86fe9,CUR5371,EST550980,3594,PROF441
68213d8aab6af0e77ad86fea,CUR3965,EST452354,3595,PROF634
68213d8aab6af0e77ad86feb,CUR3251,EST419911,3596,PROF802
68213d8aab6af0e77ad86fec,CUR5653,EST142228,3597,PROF833
68213d8aab6af0e77ad86fed,CUR4178,EST178954,3598,PROF711
68213d8aab6af0e77ad86fee,CUR2967,EST686168,3599,PROF545
68213d8aab6af0e77ad86fef,CUR4425,EST742915,3600,PROF631
68213d8aab6af0e77ad86ff0,CUR4370,EST267948,3601,PROF312
68213d8aab6af0e77ad86ff1,CUR4940,EST270349,3602,PROF954
68213d8aab6af0e77ad86ff2,CUR2559,EST792239,3603,PROF687
68213d8aab6af0e77ad86ff3,CUR8163,EST688685,3604,PROF537
68213d8aab6af0e77ad86ff4,CUR4136,EST650218,3605,PROF167
68213d8aab6af0e77ad86ff5,CUR2992,EST406806,3606,PROF913
68213d8aab6af0e77ad86ff6,CUR9027,EST173551,3607,PROF121
68213d8aab6af0e77ad86ff7,CUR3849,EST328006,3608,PROF567
68213d8bab6af0e77ad86ff8,CUR9582,EST905099,3609,PROF523
68213d8bab6af0e77ad86ff9,CUR4073,EST294726,3610,PROF156
68213d8bab6af0e77ad86ffa,CUR7036,EST447901,3611,PROF342
68213d8bab6af0e77ad86ffb,CUR7756,EST305765,3612,PROF578
68213d8bab6af0e77ad86ffc,CUR7065,EST382632,3613,PROF626
68213d8bab6af0e77ad86ffd,CUR9002,EST929902,3614,PROF285
68213d8bab6af0e77ad86ffe,CUR8177,EST775515,3615,PROF236
68213d8bab6af0e77ad86fff,CUR8011,EST723441,3616,PROF569
68213d8bab6af0e77ad87000,CUR9848,EST253777,3617,PROF945
68213d8bab6af0e77ad87001,CUR9625,EST547150,3618,PROF484
68213d8bab6af0e77ad87002,CUR4101,EST583579,3619,PROF747
68213d8bab6af0e77ad87003,CUR1116,EST667251,3620,PROF317
68213d8bab6af0e77ad87004,CUR6368,EST812463,3621,PROF644
68213d8bab6af0e77ad87005,CUR5337,EST859563,3622,PROF439
68213d8bab6af0e77ad87006,CUR7620,EST666242,3623,PROF881
68213d8bab6af0e77ad87007,CUR9776,EST926620,3624,PROF769
68213d8bab6af0e77ad87008,CUR3727,EST358839,3625,PROF473
68213d8bab6af0e77ad87009,CUR1199,EST205126,3626,PROF612
68213d8bab6af0e77ad8700a,CUR9602,EST843137,3627,PROF287
68213d8bab6af0e77ad8700b,CUR8953,EST228095,3628,PROF569
68213d8bab6af0e77ad8700c,CUR1881,EST973325,3629,PROF636
68213d8bab6af0e77ad8700d,CUR3540,EST560188,3630,PROF708
68213d8bab6af0e77ad8700e,CUR3349,EST428749,3631,PROF651
68213d8bab6af0e77ad8700f,CUR4713,EST186854,3632,PROF542
68213d8bab6af0e77ad87010,CUR7483,EST152380,3633,PROF473
68213d8bab6af0e77ad87011,CUR6166,EST171997,3634,PROF924
68213d8bab6af0e77ad87012,CUR8435,EST691867,3635,PROF156
68213d8bab6af0e77ad87013,CUR4022,EST707618,3636,PROF201
68213d8bab6af0e77ad87014,CUR1431,EST361129,3637,PROF290
68213d8bab6af0e77ad87015,CUR3162,EST817480,3638,PROF877
68213d8bab6af0e77ad87016,CUR7526,EST397342,3639,PROF594
68213d8bab6af0e77ad87017,CUR2358,EST631930,3640,PROF571
68213d8bab6af0e77ad87018,CUR4184,EST539817,3641,PROF613
68213d8bab6af0e77ad87019,CUR8596,EST935944,3642,PROF382
68213d8bab6af0e77ad8701a,CUR6347,EST556169,3643,PROF729
68213d8bab6af0e77ad8701b,CUR2463,EST719700,3644,PROF715
68213d8bab6af0e77ad8701c,CUR6317,EST446601,3645,PROF110
68213d8bab6af0e77ad8701d,CUR5673,EST913632,3646,PROF824
68213d8bab6af0e77ad8701e,CUR7641,EST823636,3647,PROF320
68213d8bab6af0e77ad8701f,CUR9023,EST245914,3648,PROF431
68213d8bab6af0e77ad87020,CUR5563,EST639315,3649,PROF966
68213d8bab6af0e77ad87021,CUR1958,EST965746,3650,PROF340
68213d8bab6af0e77ad87022,CUR1101,EST108698,3651,PROF191
68213d8bab6af0e77ad87023,CUR7692,EST277628,3652,PROF160
68213d8bab6af0e77ad87024,CUR9778,EST358081,3653,PROF187
68213d8bab6af0e77ad87025,CUR6894,EST751825,3654,PROF694
68213d8bab6af0e77ad87026,CUR6773,EST607993,3655,PROF707
68213d8bab6af0e77ad87027,CUR1102,EST659798,3656,PROF790
68213d8bab6af0e77ad87028,CUR3187,EST177723,3657,PROF277
68213d8bab6af0e77ad87029,CUR2807,EST228749,3658,PROF856
68213d8bab6af0e77ad8702a,CUR6452,EST603487,3659,PROF771
68213d8bab6af0e77ad8702b,CUR9483,EST907646,3660,PROF673
68213d8bab6af0e77ad8702c,CUR6780,EST872716,3661,PROF593
68213d8bab6af0e77ad8702d,CUR4737,EST743573,3662,PROF685
68213d8bab6af0e77ad8702e,CUR3461,EST285768,3663,PROF321
68213d8bab6af0e77ad8702f,CUR8184,EST702840,3664,PROF496
68213d8bab6af0e77ad87030,CUR7922,EST320749,3665,PROF106
68213d8bab6af0e77ad87031,CUR2316,EST107076,3666,PROF624
68213d8bab6af0e77ad87032,CUR5016,EST174916,3667,PROF395
68213d8bab6af0e77ad87033,CUR1658,EST314319,3668,PROF514
68213d8bab6af0e77ad87034,CUR6406,EST991070,3669,PROF541
68213d8bab6af0e77ad87035,CUR3312,EST241889,3670,PROF210
68213d8bab6af0e77ad87036,CUR3311,EST383417,3671,PROF748
68213d8bab6af0e77ad87037,CUR1647,EST864520,3672,PROF240
68213d8bab6af0e77ad87038,CUR9325,EST850812,3673,PROF545
68213d8bab6af0e77ad87039,CUR7195,EST663136,3674,PROF729
68213d8bab6af0e77ad8703a,CUR8363,EST266224,3675,PROF797
68213d8bab6af0e77ad8703b,CUR8483,EST634322,3676,PROF518
68213d8bab6af0e77ad8703c,CUR8296,EST688775,3677,PROF829
68213d8bab6af0e77ad8703d,CUR2230,EST964512,3678,PROF738
68213d8bab6af0e77ad8703e,CUR4130,EST525639,3679,PROF373
68213d8bab6af0e77ad8703f,CUR9189,EST618056,3680,PROF633
68213d8bab6af0e77ad87040,CUR6612,EST498529,3681,PROF997
68213d8bab6af0e77ad87041,CUR2022,EST305817,3682,PROF481
68213d8bab6af0e77ad87042,CUR4230,EST944945,3683,PROF887
68213d8bab6af0e77ad87043,CUR9475,EST763273,3684,PROF823
68213d8bab6af0e77ad87044,CUR1975,EST798233,3685,PROF873
68213d8bab6af0e77ad87045,CUR5094,EST448568,3686,PROF733
68213d8bab6af0e77ad87046,CUR2997,EST397438,3687,PROF971
68213d8bab6af0e77ad87047,CUR5750,EST487349,3688,PROF454
68213d8bab6af0e77ad87048,CUR4816,EST243707,3689,PROF586
68213d8bab6af0e77ad87049,CUR4153,EST129463,3690,PROF226
68213d8bab6af0e77ad8704a,CUR7258,EST262444,3691,PROF897
68213d8bab6af0e77ad8704b,CUR2170,EST626615,3692,PROF507
68213d8bab6af0e77ad8704c,CUR2765,EST877416,3693,PROF533
68213d8bab6af0e77ad8704d,CUR7505,EST191979,3694,PROF996
68213d8bab6af0e77ad8704e,CUR5774,EST680313,3695,PROF933
68213d8bab6af0e77ad8704f,CUR3005,EST932167,3696,PROF667
68213d8bab6af0e77ad87050,CUR1536,EST532115,3697,PROF766
68213d8bab6af0e77ad87051,CUR2047,EST770658,3698,PROF728
68213d8bab6af0e77ad87052,CUR5478,EST776251,3699,PROF161
68213d8bab6af0e77ad87053,CUR8259,EST737550,3700,PROF275
68213d8bab6af0e77ad87054,CUR2773,EST558861,3701,PROF300
68213d8bab6af0e77ad87055,CUR4160,EST387831,3702,PROF679
68213d8bab6af0e77ad87056,CUR2057,EST621336,3703,PROF137
68213d8bab6af0e77ad87057,CUR6163,EST780665,3704,PROF778
68213d8bab6af0e77ad87058,CUR8354,EST775339,3705,PROF204
68213d8bab6af0e77ad87059,CUR9018,EST763268,3706,PROF486
68213d8bab6af0e77ad8705a,CUR5217,EST375913,3707,PROF673
68213d8bab6af0e77ad8705b,CUR8915,EST814346,3708,PROF221
68213d8bab6af0e77ad8705c,CUR8606,EST593715,3709,PROF366
68213d8bab6af0e77ad8705d,CUR5356,EST263795,3710,PROF416
68213d8bab6af0e77ad8705e,CUR3325,EST804494,3711,PROF424
68213d8bab6af0e77ad8705f,CUR7876,EST534585,3712,PROF968
68213d8bab6af0e77ad87060,CUR4120,EST698567,3713,PROF725
68213d8bab6af0e77ad87061,CUR4300,EST814862,3714,PROF481
68213d8bab6af0e77ad87062,CUR8999,EST425367,3715,PROF356
68213d8bab6af0e77ad87063,CUR6344,EST724638,3716,PROF690
68213d8bab6af0e77ad87064,CUR5419,EST387542,3717,PROF349
68213d8bab6af0e77ad87065,CUR2793,EST745781,3718,PROF752
68213d8bab6af0e77ad87066,CUR5486,EST928068,3719,PROF563
68213d8bab6af0e77ad87067,CUR2382,EST423729,3720,PROF366
68213d8bab6af0e77ad87068,CUR2044,EST871607,3721,PROF732
68213d8bab6af0e77ad87069,CUR1841,EST421565,3722,PROF260
68213d8bab6af0e77ad8706a,CUR9688,EST112909,3723,PROF515
68213d8bab6af0e77ad8706b,CUR2330,EST902802,3724,PROF248
68213d8bab6af0e77ad8706c,CUR2050,EST390056,3725,PROF486
68213d8bab6af0e77ad8706d,CUR3232,EST339523,3726,PROF355
68213d8bab6af0e77ad8706e,CUR3559,EST978330,3727,PROF247
68213d8bab6af0e77ad8706f,CUR4853,EST714424,3728,PROF771
68213d8bab6af0e77ad87070,CUR5187,EST810518,3729,PROF842
68213d8bab6af0e77ad87071,CUR9734,EST593178,3730,PROF184
68213d8bab6af0e77ad87072,CUR8064,EST458650,3731,PROF927
68213d8bab6af0e77ad87073,CUR6643,EST409773,3732,PROF279
68213d8bab6af0e77ad87074,CUR9266,EST473371,3733,PROF770
68213d8bab6af0e77ad87075,CUR1160,EST779236,3734,PROF159
68213d8bab6af0e77ad87076,CUR2625,EST266776,3735,PROF646
68213d8bab6af0e77ad87077,CUR8728,EST519267,3736,PROF659
68213d8bab6af0e77ad87078,CUR5285,EST115338,3737,PROF887
68213d8bab6af0e77ad87079,CUR2683,EST127930,3738,PROF145
68213d8bab6af0e77ad8707a,CUR2491,EST822244,3739,PROF748
68213d8bab6af0e77ad8707b,CUR5189,EST982619,3740,PROF904
68213d8bab6af0e77ad8707c,CUR7929,EST815477,3741,PROF276
68213d8bab6af0e77ad8707d,CUR7405,EST192375,3742,PROF292
68213d8bab6af0e77ad8707e,CUR5092,EST441692,3743,PROF547
68213d8bab6af0e77ad8707f,CUR6089,EST284628,3744,PROF655
68213d8bab6af0e77ad87080,CUR7418,EST655586,3745,PROF113
68213d8bab6af0e77ad87081,CUR5570,EST102975,3746,PROF562
68213d8bab6af0e77ad87082,CUR1331,EST832657,3747,PROF692
68213d8bab6af0e77ad87083,CUR1094,EST908320,3748,PROF141
68213d8bab6af0e77ad87084,CUR6069,EST519425,3749,PROF854
68213d8bab6af0e77ad87085,CUR1593,EST808731,3750,PROF743
68213d8bab6af0e77ad87086,CUR6850,EST301943,3751,PROF145
68213d8bab6af0e77ad87087,CUR6552,EST127026,3752,PROF483
68213d8bab6af0e77ad87088,CUR4963,EST653011,3753,PROF875
68213d8bab6af0e77ad87089,CUR2332,EST643273,3754,PROF606
68213d8bab6af0e77ad8708a,CUR9991,EST598036,3755,PROF371
68213d8bab6af0e77ad8708b,CUR2406,EST242202,3756,PROF893
68213d8bab6af0e77ad8708c,CUR9725,EST225782,3757,PROF882
68213d8bab6af0e77ad8708d,CUR4385,EST622282,3758,PROF291
68213d8bab6af0e77ad8708e,CUR7463,EST102849,3759,PROF252
68213d8bab6af0e77ad8708f,CUR8628,EST794793,3760,PROF198
68213d8bab6af0e77ad87090,CUR3972,EST783143,3761,PROF997
68213d8bab6af0e77ad87091,CUR1209,EST989851,3762,PROF234
68213d8bab6af0e77ad87092,CUR5700,EST727533,3763,PROF821
68213d8bab6af0e77ad87093,CUR5200,EST305418,3764,PROF587
68213d8bab6af0e77ad87094,CUR9542,EST955365,3765,PROF761
68213d8bab6af0e77ad87095,CUR6653,EST511621,3766,PROF234
68213d8bab6af0e77ad87096,CUR3512,EST505448,3767,PROF539
68213d8bab6af0e77ad87097,CUR9779,EST746350,3768,PROF331
68213d8bab6af0e77ad87098,CUR8786,EST867224,3769,PROF558
68213d8bab6af0e77ad87099,CUR8099,EST968735,3770,PROF583
68213d8bab6af0e77ad8709a,CUR2812,EST572940,3771,PROF760
68213d8bab6af0e77ad8709b,CUR3870,EST725930,3772,PROF413
68213d8bab6af0e77ad8709c,CUR2566,EST615693,3773,PROF603
68213d8bab6af0e77ad8709d,CUR1198,EST267342,3774,PROF267
68213d8bab6af0e77ad8709e,CUR9031,EST797534,3775,PROF536
68213d8bab6af0e77ad8709f,CUR7860,EST762444,3776,PROF128
68213d8bab6af0e77ad870a0,CUR5561,EST668627,3777,PROF624
68213d8bab6af0e77ad870a1,CUR5192,EST153481,3778,PROF273
68213d8bab6af0e77ad870a2,CUR6616,EST480531,3779,PROF581
68213d8bab6af0e77ad870a3,CUR2878,EST515505,3780,PROF842
68213d8bab6af0e77ad870a4,CUR8941,EST866675,3781,PROF722
68213d8bab6af0e77ad870a5,CUR2588,EST530888,3782,PROF707
68213d8bab6af0e77ad870a6,CUR7230,EST321644,3783,PROF838
68213d8bab6af0e77ad870a7,CUR8783,EST276294,3784,PROF632
68213d8bab6af0e77ad870a8,CUR2549,EST783108,3785,PROF319
68213d8bab6af0e77ad870a9,CUR8370,EST834243,3786,PROF780
68213d8bab6af0e77ad870aa,CUR4979,EST195286,3787,PROF939
68213d8bab6af0e77ad870ab,CUR1655,EST496932,3788,PROF978
68213d8bab6af0e77ad870ac,CUR7575,EST516461,3789,PROF794
68213d8bab6af0e77ad870ad,CUR6607,EST654620,3790,PROF676
68213d8bab6af0e77ad870ae,CUR4432,EST381657,3791,PROF366
68213d8bab6af0e77ad870af,CUR7746,EST639703,3792,PROF327
68213d8bab6af0e77ad870b0,CUR9795,EST920038,3793,PROF143
68213d8bab6af0e77ad870b1,CUR1281,EST902909,3794,PROF219
68213d8bab6af0e77ad870b2,CUR1231,EST195581,3795,PROF458
68213d8bab6af0e77ad870b3,CUR5707,EST669816,3796,PROF926
68213d8bab6af0e77ad870b4,CUR1406,EST929064,3797,PROF195
68213d8bab6af0e77ad870b5,CUR4509,EST155613,3798,PROF629
68213d8bab6af0e77ad870b6,CUR3013,EST515384,3799,PROF470
68213d8bab6af0e77ad870b7,CUR8009,EST296135,3800,PROF825
68213d8bab6af0e77ad870b8,CUR2570,EST722235,3801,PROF570
68213d8bab6af0e77ad870b9,CUR9755,EST368733,3802,PROF218
68213d8bab6af0e77ad870ba,CUR9629,EST298303,3803,PROF612
68213d8bab6af0e77ad870bb,CUR9476,EST104198,3804,PROF130
68213d8bab6af0e77ad870bc,CUR4445,EST826140,3805,PROF293
68213d8bab6af0e77ad870bd,CUR6451,EST921186,3806,PROF226
68213d8bab6af0e77ad870be,CUR3795,EST733044,3807,PROF130
68213d8bab6af0e77ad870bf,CUR9474,EST818906,3808,PROF200
68213d8bab6af0e77ad870c0,CUR6460,EST537904,3809,PROF867
68213d8bab6af0e77ad870c1,CUR7875,EST349610,3810,PROF707
68213d8bab6af0e77ad870c2,CUR8629,EST335387,3811,PROF330
68213d8bab6af0e77ad870c3,CUR2966,EST639172,3812,PROF146
68213d8bab6af0e77ad870c4,CUR6009,EST356665,3813,PROF308
68213d8bab6af0e77ad870c5,CUR5340,EST363160,3814,PROF538
68213d8bab6af0e77ad870c6,CUR5032,EST808221,3815,PROF558
68213d8bab6af0e77ad870c7,CUR3742,EST472781,3816,PROF342
68213d8bab6af0e77ad870c8,CUR3362,EST267795,3817,PROF900
68213d8bab6af0e77ad870c9,CUR7621,EST269135,3818,PROF982
68213d8bab6af0e77ad870ca,CUR5503,EST611580,3819,PROF118
68213d8bab6af0e77ad870cb,CUR8102,EST319795,3820,PROF547
68213d8bab6af0e77ad870cc,CUR3697,EST723958,3821,PROF596
68213d8bab6af0e77ad870cd,CUR6765,EST983647,3822,PROF469
68213d8bab6af0e77ad870ce,CUR9497,EST431424,3823,PROF587
68213d8bab6af0e77ad870cf,CUR4696,EST921224,3824,PROF268
68213d8bab6af0e77ad870d0,CUR2159,EST869612,3825,PROF304
68213d8bab6af0e77ad870d1,CUR6072,EST764874,3826,PROF293
68213d8bab6af0e77ad870d2,CUR9379,EST309761,3827,PROF325
68213d8bab6af0e77ad870d3,CUR1450,EST830141,3828,PROF103
68213d8bab6af0e77ad870d4,CUR2095,EST581106,3829,PROF403
68213d8bab6af0e77ad870d5,CUR3482,EST766176,3830,PROF709
68213d8bab6af0e77ad870d6,CUR8681,EST674596,3831,PROF990
68213d8bab6af0e77ad870d7,CUR9671,EST861674,3832,PROF577
68213d8bab6af0e77ad870d8,CUR8648,EST245211,3833,PROF632
68213d8bab6af0e77ad870d9,CUR7681,EST509345,3834,PROF623
68213d8bab6af0e77ad870da,CUR4081,EST736460,3835,PROF872
68213d8bab6af0e77ad870db,CUR3533,EST787241,3836,PROF892
68213d8bab6af0e77ad870dc,CUR6148,EST795160,3837,PROF292
68213d8bab6af0e77ad870dd,CUR1903,EST980079,3838,PROF951
68213d8bab6af0e77ad870de,CUR1067,EST148488,3839,PROF117
68213d8bab6af0e77ad870df,CUR8623,EST432320,3840,PROF225
68213d8bab6af0e77ad870e0,CUR9934,EST812654,3841,PROF891
68213d8bab6af0e77ad870e1,CUR2004,EST655092,3842,PROF713
68213d8bab6af0e77ad870e2,CUR9482,EST986878,3843,PROF653
68213d8bab6af0e77ad870e3,CUR7022,EST285373,3844,PROF765
68213d8bab6af0e77ad870e4,CUR1137,EST769982,3845,PROF713
68213d8bab6af0e77ad870e5,CUR8476,EST715054,3846,PROF293
68213d8bab6af0e77ad870e6,CUR4851,EST678596,3847,PROF281
68213d8bab6af0e77ad870e7,CUR9922,EST276656,3848,PROF145
68213d8bab6af0e77ad870e8,CUR3239,EST960416,3849,PROF127
68213d8bab6af0e77ad870e9,CUR8830,EST430772,3850,PROF267
68213d8bab6af0e77ad870ea,CUR8720,EST612268,3851,PROF591
68213d8bab6af0e77ad870eb,CUR9157,EST516133,3852,PROF305
68213d8bab6af0e77ad870ec,CUR1278,EST781453,3853,PROF484
68213d8bab6af0e77ad870ed,CUR9293,EST939873,3854,PROF380
68213d8bab6af0e77ad870ee,CUR3956,EST259591,3855,PROF946
68213d8bab6af0e77ad870ef,CUR3627,EST898303,3856,PROF496
68213d8bab6af0e77ad870f0,CUR2931,EST246638,3857,PROF750
68213d8bab6af0e77ad870f1,CUR7648,EST370267,3858,PROF391
68213d8bab6af0e77ad870f2,CUR8387,EST193615,3859,PROF555
68213d8bab6af0e77ad870f3,CUR2874,EST341133,3860,PROF455
68213d8bab6af0e77ad870f4,CUR1544,EST590195,3861,PROF985
68213d8bab6af0e77ad870f5,CUR3103,EST678349,3862,PROF804
68213d8bab6af0e77ad870f6,CUR5880,EST110876,3863,PROF689
68213d8bab6af0e77ad870f7,CUR4777,EST798327,3864,PROF632
68213d8bab6af0e77ad870f8,CUR8693,EST858569,3865,PROF327
68213d8bab6af0e77ad870f9,CUR6612,EST407370,3866,PROF375
68213d8bab6af0e77ad870fa,CUR4496,EST573683,3867,PROF207
68213d8bab6af0e77ad870fb,CUR1667,EST510250,3868,PROF716
68213d8bab6af0e77ad870fc,CUR7208,EST155136,3869,PROF441
68213d8bab6af0e77ad870fd,CUR6189,EST615395,3870,PROF242
68213d8bab6af0e77ad870fe,CUR6091,EST693706,3871,PROF748
68213d8bab6af0e77ad870ff,CUR3775,EST560157,3872,PROF222
68213d8bab6af0e77ad87100,CUR2919,EST496194,3873,PROF357
68213d8bab6af0e77ad87101,CUR9824,EST520651,3874,PROF875
68213d8bab6af0e77ad87102,CUR2686,EST116985,3875,PROF763
68213d8bab6af0e77ad87103,CUR5076,EST297435,3876,PROF790
68213d8bab6af0e77ad87104,CUR8260,EST352560,3877,PROF320
68213d8bab6af0e77ad87105,CUR4738,EST375051,3878,PROF346
68213d8bab6af0e77ad87106,CUR1390,EST164638,3879,PROF212
68213d8bab6af0e77ad87107,CUR4872,EST578974,3880,PROF889
68213d8bab6af0e77ad87108,CUR1514,EST296205,3881,PROF567
68213d8bab6af0e77ad87109,CUR6447,EST342525,3882,PROF957
68213d8bab6af0e77ad8710a,CUR5102,EST991462,3883,PROF137
68213d8bab6af0e77ad8710b,CUR2511,EST419535,3884,PROF319
68213d8bab6af0e77ad8710c,CUR9671,EST269529,3885,PROF991
68213d8bab6af0e77ad8710d,CUR9416,EST591656,3886,PROF606
68213d8bab6af0e77ad8710e,CUR9816,EST802491,3887,PROF672
68213d8bab6af0e77ad8710f,CUR4229,EST940326,3888,PROF143
68213d8bab6af0e77ad87110,CUR7501,EST362761,3889,PROF609
68213d8bab6af0e77ad87111,CUR1150,EST841640,3890,PROF291
68213d8bab6af0e77ad87112,CUR9237,EST275167,3891,PROF766
68213d8bab6af0e77ad87113,CUR3027,EST382676,3892,PROF880
68213d8bab6af0e77ad87114,CUR5288,EST746459,3893,PROF786
68213d8bab6af0e77ad87115,CUR4099,EST682750,3894,PROF599
68213d8bab6af0e77ad87116,CUR1664,EST651074,3895,PROF514
68213d8bab6af0e77ad87117,CUR3007,EST782784,3896,PROF542
68213d8bab6af0e77ad87118,CUR5624,EST372884,3897,PROF251
68213d8bab6af0e77ad87119,CUR4995,EST173076,3898,PROF763
68213d8bab6af0e77ad8711a,CUR4574,EST757931,3899,PROF457
68213d8bab6af0e77ad8711b,CUR6855,EST184747,3900,PROF741
68213d8bab6af0e77ad8711c,CUR4102,EST247747,3901,PROF226
68213d8bab6af0e77ad8711d,CUR7151,EST822769,3902,PROF992
68213d8bab6af0e77ad8711e,CUR8152,EST191273,3903,PROF248
68213d8bab6af0e77ad8711f,CUR4734,EST807895,3904,PROF135
68213d8bab6af0e77ad87120,CUR1887,EST470216,3905,PROF802
68213d8bab6af0e77ad87121,CUR8739,EST447906,3906,PROF228
68213d8bab6af0e77ad87122,CUR4052,EST707885,3907,PROF314
68213d8bab6af0e77ad87123,CUR9808,EST720066,3908,PROF653
68213d8bab6af0e77ad87124,CUR1871,EST818501,3909,PROF823
68213d8bab6af0e77ad87125,CUR1060,EST939954,3910,PROF669
68213d8bab6af0e77ad87126,CUR2257,EST527872,3911,PROF214
68213d8bab6af0e77ad87127,CUR7338,EST507852,3912,PROF981
68213d8bab6af0e77ad87128,CUR4855,EST942122,3913,PROF783
68213d8bab6af0e77ad87129,CUR7411,EST360134,3914,PROF375
68213d8bab6af0e77ad8712a,CUR6779,EST736352,3915,PROF329
68213d8bab6af0e77ad8712b,CUR6331,EST787629,3916,PROF593
68213d8bab6af0e77ad8712c,CUR2081,EST767800,3917,PROF997
68213d8bab6af0e77ad8712d,CUR7102,EST342694,3918,PROF601
68213d8bab6af0e77ad8712e,CUR6947,EST490240,3919,PROF548
68213d8bab6af0e77ad8712f,CUR7962,EST646217,3920,PROF946
68213d8bab6af0e77ad87130,CUR2572,EST483096,3921,PROF170
68213d8bab6af0e77ad87131,CUR2073,EST880040,3922,PROF760
68213d8bab6af0e77ad87132,CUR4380,EST302545,3923,PROF230
68213d8bab6af0e77ad87133,CUR9682,EST342919,3924,PROF495
68213d8bab6af0e77ad87134,CUR7860,EST614838,3925,PROF385
68213d8bab6af0e77ad87135,CUR9497,EST680437,3926,PROF120
68213d8bab6af0e77ad87136,CUR7454,EST892845,3927,PROF335
68213d8bab6af0e77ad87137,CUR8941,EST205868,3928,PROF525
68213d8bab6af0e77ad87138,CUR2796,EST929763,3929,PROF524
68213d8bab6af0e77ad87139,CUR3376,EST607324,3930,PROF147
68213d8bab6af0e77ad8713a,CUR1135,EST340575,3931,PROF616
68213d8bab6af0e77ad8713b,CUR4063,EST788350,3932,PROF499
68213d8bab6af0e77ad8713c,CUR8792,EST756297,3933,PROF177
